hash,text,entities,pred
a2cd37430636e8234be732d844b43c3bc9a86a64e85f1150a2ca6bb4dae72676,Чому прийняті мовні норми витісняють фемінітиви з офіційного вжитку ?,[],[]
c3856928922419056c12b1741ce1b9ec0887f93cbca3a98834ada342cb05db04,Які граматичні правила порушує така традиція і які соціокультурні наслідки приховані за нею ?,[],[]
36fb8073d722e4731f45b96094eb5defacf9bdc90ff28eba9195f52b53a7e639,2 .,[],"[{""label"": ""DATE"", ""text"": ""2""}]"
cf4f02d122f1a48e065cd730a131ec386b671051995facd32943d5cd3f4349bf,Як фемінітиви пов’язані з розподілом на ринку праці ?,[],[]
c1dbd968475a2cd3f0bb81a7f8a62752f8abc51964f7771116070a4b85ff94ab,Як вони залучені до розподілу влади і символічного капіталу ?,[],[]
f6cfefbf17c741d51650968de13abda2752b6b8b521cf803240a1ffef2c3bde7,3 .,[],"[{""label"": ""DATE"", ""text"": ""3""}]"
51718226acea12bef66c73dbab155aadafef09edb3486283d9fc2e5e0e558509,Які існують моделі утворення фемінітивів ?,[],[]
07f96c04c1340f541a64840cdc2ecbed348af597448e7369762c33887841fc71,Як ними послуговуватися ?,[],[]
8ff7ca56f3b0f23e0e9b81099e6d3ba67b821eeffd079a5637985372eaa8fd02,4 .,[],"[{""label"": ""DATE"", ""text"": ""4""}]"
0ffcac614069aa06a28fc53fa3c8a3380e83362f1547680171cb67363bd2d27e,Як мовна політика пов’язана зі ставленням до мови в суспільстві ?,[],[]
58c045db14bdd85d58860b91067311b68e0b5b3957da84b9154d7ab94ae4c225,І які чинники впливають на перегляд мовних норм ?,[],[]
7095dbcf72063581b21f78cb981a15f6b8aead8f53a15051c4d73e01eaa5630e,5 .,[],"[{""label"": ""DATE"", ""text"": ""5""}]"
c5436d6aacf0a068a6a8f6b996e07469323f14971d863b3a228017533c64957c,Які можливі стратегії ґендерного реформування української мови ? ( плюралізм підходів ) .,[],[]
ac3ddb39123273619b319db9d28b041b3c03048a2935986ed7ca94249a4e12fb,"Як не передати куті меду , або чи існують межі в стратегії фемінізації ?",[],[]
5d7a7b1c473f675d921588578e678506803404130738d18f347144228ad0811a,Чи може текст із фемінітивами бути мізогінним та сексистським ?,[],[]
75249401c0016824d1a9e30eae77a1f21fb00b4a05f9bea7f8fae8d78a879123,"Захід відбувається в рамках проекту « Феміністичний лекторій » , що реалізується громадською ініціативою « Феміністична майстерня » за підтримки Фонду ім . Гайнріха Бьолля в Україні . Олена Синчак – мовознавиця , кандидатка філологічних наук , старша викладачка Українського католицького університету ( де викладає курси « Українська мова за професійним спрямуванням » , « Українська мова : публічний виступ » , « Українська мова : академічне письмо » , « Українська мова як іноземна » ) .","[{""label"": ""ORG"", ""text"": ""Феміністичний лекторій""}, {""label"": ""ORG"", ""text"": ""Феміністична майстерня""}, {""label"": ""ORG"", ""text"": ""Фонду ім . Гайнріха Бьолля в Україні""}, {""label"": ""PERS"", ""text"": ""Олена Синчак""}, {""label"": ""JOB"", ""text"": ""мовознавиця""}, {""label"": ""JOB"", ""text"": ""кандидатка філологічних наук""}, {""label"": ""JOB"", ""text"": ""викладачка""}, {""label"": ""ORG"", ""text"": ""Українського католицького університету""}, {""label"": ""ART"", ""text"": ""Українська мова за професійним спрямуванням""}, {""label"": ""ART"", ""text"": ""Українська мова : публічний виступ""}, {""label"": ""ART"", ""text"": ""Українська мова : академічне письмо""}, {""label"": ""ART"", ""text"": ""Українська мова як іноземна""}]","[{""label"": ""ORG"", ""text"": ""Феміністичний лекторій""}, {""label"": ""ORG"", ""text"": ""проекту « Феміністичний лекторій""}, {""label"": ""ORG"", ""text"": ""Феміністична майстерня""}, {""label"": ""ORG"", ""text"": ""Фонду ім . Гайнріха Бьолля в Україні""}, {""label"": ""PERS"", ""text"": ""Олена Синчак""}, {""label"": ""JOB"", ""text"": ""мовознавиця""}]"
3d65ca49372448a3c5e327d23d107c06a1ee2968b6a3b5f3e7aa1cbb67bbab88,"Крім того , викладає дистанційний курс « Ґендерно чутлива мова в медіях : виклики і здобутки » для харківської ґендерної школи з журналістики , яку організовує експертна платформа « Крона » .","[{""label"": ""ART"", ""text"": ""Ґендерно чутлива мова в медіях : виклики і здобутки""}, {""label"": ""ORG"", ""text"": ""Крона""}]","[{""label"": ""ORG"", ""text"": ""Крона""}]"
6c8aa564a9ef4cf6ba77640e695712515fd476821cb6d4e53ccf773a59dd193e,"Є співавторкою підручника « Гендер для медій » ( за редакцією Марії Маєрчик , Ольги Плахотнік та Галини Ярманова , К . : Критика , 2013 ) , до якого написала розділ « Ґендерована мова : вектори влади і впливу » , а також авторкою низки публікацій стосовно різних аспектів вираження ґендеру в мові .","[{""label"": ""ART"", ""text"": ""Гендер для медій""}, {""label"": ""PERS"", ""text"": ""Марії Маєрчик""}, {""label"": ""PERS"", ""text"": ""Ольги Плахотнік""}, {""label"": ""PERS"", ""text"": ""Галини Ярманова""}, {""label"": ""ORG"", ""text"": ""Критика""}, {""label"": ""DATE"", ""text"": ""2013""}, {""label"": ""ART"", ""text"": ""Ґендерована мова : вектори влади і впливу""}]","[{""label"": ""ORG"", ""text"": ""Критика""}, {""label"": ""PERS"", ""text"": ""Марії Маєрчик""}, {""label"": ""PERS"", ""text"": ""Ольги Плахотнік""}, {""label"": ""PERS"", ""text"": ""Галини Ярманова""}, {""label"": ""DATE"", ""text"": ""2013""}]"
0fcd24604401aed985421fb6feddcc3cf889110e1683d359b3142b7e7f1788ac,"Адреса книгарні « Є » : просп . Свободи , 7 Вхід вільний .","[{""label"": ""ORG"", ""text"": ""Є""}, {""label"": ""LOC"", ""text"": ""просп . Свободи , 7""}]","[{""label"": ""LOC"", ""text"": ""Свободи""}]"
0ac85e3a1aab34f7fdc3808772f4b1a0c528b7dc4cf8c804d0f4b7aae4074de9,"Медіа-партнер заходу — тижневик « Український тиждень » . Мине кілька років , і Христина перестане зауважувати момент перетину внутрішніх кордонів між країнами , давно уявних , символічних , іноді не позначених навіть присутністю таких-сяких прикордонників .","[{""label"": ""ORG"", ""text"": ""Український тиждень""}, {""label"": ""PERIOD"", ""text"": ""кілька років""}, {""label"": ""PERS"", ""text"": ""Христина""}]",[]
dc2868d597fac36173105ca1aacc88a803491cf3351f8326abd4f269e2becb20,"Просто порожні будки та шлагбауми , які давно ніхто не використовує .",[],[]
d69945003131a08fd0ca1b83ce0ae8edb27827dc49a6f5f415323e11554e8370,"І тоді це відчуття одночасної втоми й ейфорії після вибуху адреналіну на кордоні вже здаватиметься їй таким же напівпридуманим , як і самі кордони , які вона минатиме .",[],[]
6d579c911ca8a6ed5c309a40b3e5e9d51a38b9fa3ce1941cd5c9136babd5ad67,"І лише час від часу , коли вона їздитиме до Львова на відвідини , пересвідчуватиметься , що тут усе й далі по-старому , кордони залишилися справжніми , суворими та непохитними фортецями , які слід долати із зусиллями й страхом , слід переживати ввесь належний до процесу пакет емоцій , вражень і негативу , слід отримувати лекції покори , опанування себе й приниження , право на яке часто вимірюється одним-єдиним повноваженням піднімати та опускати помаранчеву стрілу шлагбаума .","[{""label"": ""LOC"", ""text"": ""Львова""}]","[{""label"": ""LOC"", ""text"": ""Львов""}]"
78b5aa5a665692d29c5a816faba2b28e1a9702257157665cc3f309657049bc50,"Відтепер уже є шанс подорожувати відповідно до плану й не треба буде стільки сил зосереджувати на самому фізичному пересуванні , дбати про його уможливлення , про усунення всіх наявних і гіпотетичних перешкод .",[],[]
3d3fea6cb1b2a2cb5782fd1dabe1a28fe14fc9d47d2840cfff33fb981020ffe9,Замість цього слід подумати й про щось приємне . Христина вийшла на невеличку площу біля вокзалу в Перемишлі .,"[{""label"": ""PERS"", ""text"": ""Христина""}, {""label"": ""LOC"", ""text"": ""Перемишлі""}]","[{""label"": ""PERS"", ""text"": ""Христина""}, {""label"": ""LOC"", ""text"": ""Перемишлі""}]"
55de4f35c189796d5fd88a9f34f311d1a230230ecc483a53464626006f641c17,"Вона дуже любила тут гуляти й завжди , навіть коли їздила до Польщі прямим потягом , якому три години міняли колеса в Перемишлі , достосовуючи їх до вужчих європейських колій , не залишалася сидіти у вагоні , як більшість подорожніх , а виходила , щоб погуляти містом .","[{""label"": ""LOC"", ""text"": ""Польщі""}, {""label"": ""LOC"", ""text"": ""Перемишлі""}]","[{""label"": ""LOC"", ""text"": ""Польщі""}, {""label"": ""LOC"", ""text"": ""Перемишлі""}]"
a7efa758cf6c34c1aa7481214f265e65823724319c40d2325ed65b5e09b79a34,А потім верталася знайомим маршрутом — до вокзалу й далі в напрямку таємничої стрілки з написом « Реron 4 » .,"[{""label"": ""MISC"", ""text"": ""Реron 4""}]",[]
dcb2f4017725b54ebf1793879850a437e7606f089c2b4bb2e23b07199f0a9f6b,"Колись давно , коли вона блукала тут уперше й ще не вміла знайти цей перон , доброзичливий чоловік , за вимовою киянин , пояснив їй :",[],[]
62cca44eb81052d7ba1d513de7f461bdee5d8ce936b96a11c7f1965b885886d6,"— Виходите звідсіля , чимчикуєте сто метрів , а тоді направо .","[{""label"": ""QUANT"", ""text"": ""сто метрів""}]",[]
d67641a4efa2d09839f0ef2d3d441c110e1f687ae6ecb912acb108a9a20a8f96,"Саме цей перон на вокзалі в Перемишлі і є справжнім східноєвропейським кордоном , бо це останній європейський перон , куди можуть заїздити наші потяги та де їх можна зупинити навіть без застосування зброї .","[{""label"": ""LOC"", ""text"": ""Перемишлі""}]","[{""label"": ""LOC"", ""text"": ""Перемишлі""}]"
