hash,text,entities
edfe3e804630001d200f198961441e3238325cec43c7c268608bae6c08483bc7,Але і признаватися — нізащо .,[]
4a73b55e2a8f5621c3d7fe9f5cdebdbfcefd099603f438399fc00561fb7d008e,Треба … щось придумати .,[]
f13475e38b36ad30a32fbce83e0b8048003e45f97244945ca9e0b9466ffbb017,Не брехню .,[]
c7d27972f1d5499a6f1db8bd16861ce690bf76fd8aa55da0056be40bf6ab53b3,Хитрість .,[]
5ffc4fd3959d9d64d5378faa1731415028a56724913d5074230c7ef5aae9f127,"Що , приміром , хоче відвідати … шкільного товариша . Януша .","[{""label"": ""PERS"", ""text"": ""Януша""}]"
2043143b46b36f2fd449846fe4974a2f82967531274d31f97c6be360c52f3ea4,"У першому класі сиділи за однією партою , потім Януш з батьками переїхав у Хелм … А кілька місяців тому перетнулися у « Фейсбуці » .","[{""label"": ""PERS"", ""text"": ""Януш""}, {""label"": ""LOC"", ""text"": ""Хелм""}, {""label"": ""DATE"", ""text"": ""кілька місяців тому""}, {""label"": ""ART"", ""text"": ""Фейсбуці""}]"
a1e792a5a98cd54d5eeed78cdc2097d8121d13a365d7431f5486c81efdaec23a,Повеселішав .,[]
f36a7b8647c5dbfc748d156e511a52f149a0b35bf06cb579859124ac24ee3d4d,"Мама і підкаже , що краще з собою взяти .",[]
54aed8567899e17308b866fe53fb18f785d03535b178ebc13bc4542e071de0e6,А теплий одяг за собою не потягне .,[]
961e3183b5b5649a020e03c6d72cfa52dfe5e1d1eee885ee1d3481f3f6236629,Південь Франції — не північ Польщі .,"[{""label"": ""LOC"", ""text"": ""Франції""}, {""label"": ""LOC"", ""text"": ""Польщі""}]"
774cc932e085701ff684cfec90deacde19d1f8cf4e70bc5f58f9d5ef7749ed3e,"Коли увечері втомлена мама повернулася додому , Ілія зустрів її надто схвильовано і геть нічого не міг з цим вдіяти .","[{""label"": ""PERS"", ""text"": ""Ілія""}]"
d34b42a33598bf5ef40eb96df67d7c1a2e75f07bed97ea5eea06ee3aa024b802,"Вихлюпнув про стіни , що змучили його , про необхідність вдихнути свіжого повітря …",[]
e81dd08c199a50a8d8e7150ec8d8ca5f9ef1c644cb46faa315bfc588cd62d49c,"— До Януша у Хелм з’їжджу , — приголомшив . — На кілька днів .","[{""label"": ""PERS"", ""text"": ""Януша""}, {""label"": ""LOC"", ""text"": ""Хелм""}, {""label"": ""PERIOD"", ""text"": ""кілька днів""}]"
310ba47154f313da60a1cef4461a56d551151fc739ab2788256d8ac82492ff46,Мама не виказала тривоги .,[]
511b6aade4bf93daafee81882f64f383d27736bc118c982f68b8599642766a10,Усміхнулася — давно час знайти у житті хоча б одного товариша .,[]
1e6529e9c2070f2057b1df83b390327df162fd02f55bc80f379ec71fa331612f,"Заходилася збирати синові валізу , та Ілія навідріз відмовився : навіщо стільки ?!","[{""label"": ""PERS"", ""text"": ""Ілія""}]"
b3d9c944188518e9d28391e05b76600a6d363490f41ab53cf6fd1c7e6d1ebb3b,"І тоді мама витягла з антресолей великий брезентовий , схожий на військовий рюкзак .",[]
00a09f0a7923927f2f28988f686634b1e51b4882c7c87bfae9a89b19e195c99f,"— Тато в море з собою брав , — сказала лагідно . — Ось і тобі згодився . Ілія почервонів до скронь , та промовчав — рюкзак цілком підходив для того , аби вмістити білизну , шкарпетки , запасний теплий светр , вовняну в’язану шапку , шалик , аптечку …","[{""label"": ""PERS"", ""text"": ""Ілія""}]"
f3c03f7f6c0cd0c18472ae1e3fe73ea36a8fd47704a0f9bd53ae50d3a2468abf,"Коли покінчили зі зборами , мама не пішла до своєї кімнати , як зазвичай .",[]
84137a43d7b4ba64693ee409078e206f78afb7b7c625f8227f8fb4cd5321ce57,"Присіла біля сина , наче відчувала серцем — надовго прощаються . Ілія обійняв її .","[{""label"": ""PERS"", ""text"": ""Ілія""}]"
5f3a19d152cbbc734edf9b8f86ab8e9bb9256429c9352c426ad1b5751f6f2f2c,"— Якби Бог пообіцяв виконати найнеймовірніше твоє бажання … Чого би ти попросила , мамо ? — спитав розчулено .",[]
ac189595619d5db5d920a4cb2f1d60ec6c54ed61a4a02c0c27e19f41a38dea65,— Сил … — сказала мама .,[]
f87ccd210aa3732a879166c36d7ef9d5bd37e76f6ed6a93e0fc41d23b7c0a4ff,"Уже й зірки мерехтіли , і холодний осінній вітер хитав шибки , а Ілія все не спав .","[{""label"": ""PERS"", ""text"": ""Ілія""}]"
3a0e74cbb0a859ffc55ef5fe912094a67f870038f54376b090f5b973ca424693,"Сам собі не вірив : невже завтра отак просто прокинеться , підхопить рюкзак і піде світ за очі тільки тому , що у правому вусі завівся незвичайний тарган ?..","[{""label"": ""DATE"", ""text"": ""завтра""}]"
4f11a318e6008a97d7397e9e7806867d0711aecbda919b7422cfa6b2274f66a2,"— Божевілля , божевілля … — шепотів .",[]
a3f7e0b6c1ffc77983408001cbc750965f3308fa74fd8809335550b7c1873892,"Згадав засмучену маму і подумав , що ціль — свята .",[]
a62196504047ab80d9178c7f67c629e9a122c5421d2bd604564a1c05cd63881b,"Принесе еліксир безсмертя мамі , єдиній дорогій людині на усій землі … Так розбурхався .",[]
268213027494e681aabc0288b5ae33d5e9796fe8868672d56aafc0d7748d83ab,"Навіть хотів піти до маминої кімнати , поцілувати її у зімкнуті важким сном очі .",[]
0518fc293a2ccce29ad1a0e0c1798d0de77c03339d8aebb882480e532cce56be,— Зранку … — вирішив .,[]
5f0f9caebd3e87c24eebc4887bcf4419cdc237d4fdcf1613a98c35aab3657979,Та зранку мама прокинулася першою .,[]
76ce2ff945146dbdc64d40b1810a392f5826e5a5499f07cd581431262115d748,"Зателефонувала на автостанцію , дізналася розклад руху автобусів на Хелм і , коли заспаний Ілія увійшов до кухні , вже наскладала цілу торбину смачних домашніх наїдків .","[{""label"": ""LOC"", ""text"": ""Хелм""}, {""label"": ""PERS"", ""text"": ""Ілія""}]"
faa4710042ad42836c7686b6b8e1f619f2c7a1202cf8c95208bb27b7fe7ce5be,На доріжку …,[]
141072f955d719d15d141f91d241b75f7ade8aa46e76d4538bca29bde3e5f3c0,"— Перший автобус за годину , — сказала . — Проводжу тебе …","[{""label"": ""PERIOD"", ""text"": ""годину""}]"
e9d9a0a65bb7344c0fff2f6b9068dd87523c3d6822f6e44bacc5dd96ecb9c550,"За півгодини до відправлення з рюкзаком за плечима Ілія вийшов на поріг , дійшов до хвіртки , як зазвичай , зупинився і розгублено озирнувся до дому , де провів усе своє життя . « Чого це я ?.. — заметушився подумки . — Може , не треба … Тарган … То щось із головою … Куди я … Сам-один … Аби з кимсь .","[{""label"": ""PERIOD"", ""text"": ""півгодини""}, {""label"": ""PERS"", ""text"": ""Ілія""}]"
a30fd74f7bb739b5a49ecf80de63ee410e2109df29169972a122273c775d9b11,Та хіба можна комусь таку таємницю відкрити ?,[]
0861b8e42338fa5deab78538a00676b356fe5ce43014afa843d06e7b319384ff,Ні … Сам маю … Чи ні ? »,[]
2eef4f7f91fe43833e3afb1e3d01e9f77b4f34e2b810b234a648099f57515003,"У правому вусі зітхнув Горе , гукнув :","[{""label"": ""PERS"", ""text"": ""Горе""}]"
7df4aaeb09ea793fc2315b3661571b5d6b11f9d9445f9e722c0f9106a4bd8277,— Йди ! Ілія смикнувся і пішов з двору .,"[{""label"": ""PERS"", ""text"": ""Ілія""}]"
bd256fc46572a708340521fe7776eeaa546f967498d777bdfca25f0655643e46,"Мама спішила вслід , просила передавати вітання Янушу та його батькам , телефонувати … Ілія раптом зупинився , скинув рюкзак .","[{""label"": ""PERS"", ""text"": ""Янушу""}, {""label"": ""PERS"", ""text"": ""Ілія""}]"
f719186e8c66476c5ff42056518bf3d8e3ed40f864484236ebadda04dcb54795,"— Адресу забув … Зачекай , мамо .",[]
c53738bb4a57241006019d4b910b0bd4b7027010eb15adecfaaa0c6783149a91,"Я зараз … — побіг до будинку , залишив матір посеред вулиці . Нас , районних газетярів , колеги із солідних і вже реформованих видань лякають нашестям нових газет , які , мовляв , складуть конкуренцію .","[{""label"": ""JOB"", ""text"": ""газетярів""}]"
93739a3cd2a78a1c51d7adceb8a9036ab3fdf1182c50c8826a9939dbcb4a83ca,"Зокрема , партійних .",[]
56719a426238936833f8bba8f2bbbc834342baf410419287c48fb3336d99e36b,"Останні для нас не дивина , усе це проходили роками .",[]
0b19ff97682261a99e021f042bfd765ce9bfe01adddad0b6b6bbc685d0f513e9,"Не складають безплатні видання конкуренції , бо не пишуть про конкретний район та його людей .",[]
1b137319b5f2a2c54ff59ff2730d03cdeec3016ecee4cda1af80d24bffb2f6bc,"А коли й пишуть , то в передвиборних традиціях .",[]
b4e6e8b2075277599c8000cefb1691b9eb865c0d9890a84d3b518bb3a263704b,"Жоден підприємець , не обізнаний з медійною справою , не візьметься за справу , яка не принесе йому прибутку .","[{""label"": ""JOB"", ""text"": ""підприємець""}]"
6b62204ef0637dd005870d6d56ec7486016328260e037a5b40f4d70194ec2eef,"Ми так довго чекали роздержавлення , а в результаті в Одеській області цей процес на першому етапі завершили тільки три колективи з 28 .","[{""label"": ""LOC"", ""text"": ""Одеській області""}]"
a0ed56faae6a6a0058e39e115f357b7f471b58753a4e0dbb89f2eedb493738e7,"Виникає закономірне запитання : що сталось з вами , шановні журналісти ?","[{""label"": ""JOB"", ""text"": ""журналісти""}]"
6d6bce3edca9c4ed481914735fb978f75052ab2d361d16540d59943bb49e6089,"Ви злякались залишитись без фінансової підтримки , чи , знаючи нашу бюрократію , вирішили побачити , як проходитимуть цей процес колеги , яким перетерпіти тиск місцевої влади ще бодай на рік не видавалось можливим ?",[]
